taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
VA-DCLS-4941_S44_L001,C.37,0,,Lambda (C.37-like),0.9474,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Usher placements: C.37(2/2)
VA-DCLS-4942_S45_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4943_S13_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4944_S14_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4945_S15_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4946_S16_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4947_S17_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4948_S18_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4949_S19_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4950_S20_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4951_S21_L001,B.1.351,0,,Beta (B.1.351-like),0.8571,0,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Usher placements: B.1.351(1/1)
VA-DCLS-4952_S22_L001,B.1.637,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.637(1/1)
VA-DCLS-4953_S23_L001,B.1.637,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.637(1/1)
VA-DCLS-4954_S24_L001,B.1.526,0,,Iota (B.1.526-like),0.8261,0.1739,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Usher placements: B.1.526(1/1)
VA-DCLS-4955_S25_L001,B.1.526,0,,Iota (B.1.526-like),0.8261,0.1739,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Usher placements: B.1.526(1/1)
VA-DCLS-4956_S26_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4957_S27_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.913,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Usher placements: B.1.1.7(1/1)
VA-DCLS-4958_S28_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.8696,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Usher placements: B.1.1.7(1/1)
VA-DCLS-4960_S30_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4961_S31_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4962_S32_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4963_S33_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4964_S34_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4965_S35_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4966_S36_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4967_S37_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4968_S38_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4969_S39_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4970_S40_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4971_S41_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4972_S42_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4973_S43_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4974_S44_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4975_S45_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4976_S46_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4977_S47_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4978_S2_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4979_S3_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4982_S6_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4983_S7_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4984_S8_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4986_S10_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4987_S11_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4988_S12_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4990_S14_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4991_S15_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4992_S16_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4993_S17_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4994_S18_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4995_S19_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4996_S20_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4997_S21_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4998_S22_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-4999_S23_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5000_S24_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5001_S25_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5002_S26_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5003_S27_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5004_S28_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5006_S30_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5007_S31_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5009_S33_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5011_S35_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5012_S36_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5013_S37_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5014_S38_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5015_S39_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5016_S40_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5017_S41_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5018_S42_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.913,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Usher placements: B.1.1.7(1/1)
VA-DCLS-5019_S43_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5020_S44_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5021_S45_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5022_S46_L001,P.2,0,,Zeta (P.2-like),0.8571,0.1429,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0; Usher placements: P.2(1/1)
VA-DCLS-5023_S47_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5024_S46_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5025_S47_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5026_S49_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5027_S50_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5028_S51_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5029_S52_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5031_S54_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5032_S55_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5033_S56_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5034_S57_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5035_S58_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5037_S60_L001,P.2,0,,Zeta (P.2-like),0.8571,0.1429,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0; Usher placements: P.2(1/1)
VA-DCLS-5039_S62_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5040_S63_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5041_S64_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5042_S65_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5043_S66_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5044_S67_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5045_S68_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5046_S69_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5047_S70_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5048_S71_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5049_S72_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5050_S73_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5051_S74_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.913,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Usher placements: B.1.1.7(1/1)
VA-DCLS-5052_S75_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
VA-DCLS-5054_S77_L001,B.1.1.7,0,,Alpha (B.1.1.7-like),0.9565,0.0435,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Usher placements: B.1.1.7(1/1)
